id,blurb,blurb_token,blurb_token_bigram
1509433707,"A young artist trying to make her 8 song EP, Algiers Queen come alive.","['a', 'young', 'artist', 'trying', 'to', 'make', 'her', 'song', 'ep', 'algiers', 'queen', 'come', 'alive']","['a', 'young', 'artist', 'trying', 'to', 'make', 'her', 'song', 'ep', 'algiers', 'queen', 'come', 'alive']"
296315587,CD,['cd'],['cd']
2020433008,"We are building a Community of 10,000 Patreon members united in supporting comedian John Pepe and The Journey To Funny.","['we', 'are', 'building', 'a', 'community', 'of', 'patreon', 'members', 'united', 'in', 'supporting', 'comedian', 'john', 'pepe', 'and', 'the', 'journey', 'to', 'funny']","['we_are', 'building', 'a', 'community', 'of', 'patreon', 'members', 'united', 'in', 'supporting', 'comedian', 'john', 'pepe', 'and', 'the', 'journey', 'to', 'funny']"
398601818,Twin brothers. A bag of chalupas. A dead body. Now's their chance to prove themselves as bounty hunters—and chase their lifelong dream.,"['twin', 'brothers', 'a', 'bag', 'of', 'chalupas', 'a', 'dead', 'body', 'now', 'their', 'chance', 'to', 'prove', 'themselves', 'as', 'bounty', 'chase', 'their', 'lifelong', 'dream']","['twin', 'brothers', 'a', 'bag', 'of', 'chalupas', 'a', 'dead', 'body', 'now', 'their', 'chance', 'to', 'prove', 'themselves', 'as', 'bounty', 'chase', 'their', 'lifelong', 'dream']"
762177434,A short comedy film about a fully grown man who is still carrying out his childhood belief that he is a moth.,"['a', 'short', 'comedy', 'film', 'about', 'a', 'fully', 'grown', 'man', 'who', 'is', 'still', 'carrying', 'out', 'his', 'childhood', 'belief', 'that', 'he', 'is', 'a', 'moth']","['a', 'short_comedy', 'film_about', 'a', 'fully', 'grown', 'man_who', 'is', 'still', 'carrying', 'out', 'his', 'childhood', 'belief', 'that', 'he', 'is', 'a', 'moth']"
1040196874,"Maxwell Mushallo, is an adult in a kid's body, who is unafraid to question the world we live in, in an entertaining and fun way.","['maxwell', 'mushallo', 'is', 'an', 'adult', 'in', 'a', 'kid', 'body', 'who', 'is', 'unafraid', 'to', 'question', 'the', 'world', 'we', 'live', 'in', 'in', 'an', 'entertaining', 'and', 'fun', 'way']","['maxwell', 'mushallo', 'is', 'an', 'adult', 'in', 'a', 'kid', 'body', 'who', 'is', 'unafraid', 'to', 'question', 'the', 'world', 'we', 'live', 'in', 'in', 'an', 'entertaining', 'and', 'fun', 'way']"
1540286516,"If you only back one Mormonsploitation dark comedy feature film this year, make it this one!","['if', 'you', 'only', 'back', 'one', 'mormonsploitation', 'dark', 'comedy', 'feature', 'film', 'this', 'year', 'make', 'it', 'this', 'one']","['if_you', 'only', 'back', 'one', 'mormonsploitation', 'dark_comedy', 'feature_film', 'this', 'year', 'make_it', 'this', 'one']"
1314102182,"10 years ago we produced the finest space melodrama this side of the Astrobelt. We're fixin' to do it again, and with your help.","['years', 'ago', 'we', 'produced', 'the', 'finest', 'space', 'melodrama', 'this', 'side', 'of', 'the', 'astrobelt', 'we', 'fixin', 'to', 'do', 'it', 'again', 'and', 'with', 'your', 'help']","['years', 'ago', 'we', 'produced', 'the', 'finest', 'space', 'melodrama', 'this', 'side', 'of', 'the', 'astrobelt', 'we', 'fixin', 'to', 'do_it', 'again', 'and', 'with', 'your_help']"
1942616947,"A sitcom show about six university students, from different walks of life.","['a', 'sitcom', 'show', 'about', 'six', 'university', 'students', 'from', 'different', 'walks', 'of', 'life']","['a', 'sitcom', 'show', 'about', 'six', 'university', 'students', 'from', 'different', 'walks', 'of', 'life']"
547939834,"Sitcom about a college theatre troupe and their struggles, which is being distributed to different networks.","['sitcom', 'about', 'a', 'college', 'theatre', 'troupe', 'and', 'their', 'struggles', 'which', 'is', 'being', 'distributed', 'to', 'different', 'networks']","['sitcom', 'about', 'a', 'college', 'theatre', 'troupe', 'and', 'their', 'struggles', 'which', 'is', 'being', 'distributed', 'to', 'different', 'networks']"
1444772998,"'Numbleypeg' is a short comedy film. A story of siblings, testosterone, and the dangers of playing with knives.","['is', 'a', 'short', 'comedy', 'film', 'a', 'story', 'of', 'siblings', 'testosterone', 'and', 'the', 'dangers', 'of', 'playing', 'with', 'knives']","['is', 'a', 'short_comedy', 'film', 'a', 'story', 'of', 'siblings', 'testosterone', 'and', 'the', 'dangers', 'of', 'playing', 'with', 'knives']"
996464312,A professional track and music video for an original comedy song,"['a', 'professional', 'track', 'and', 'music', 'video', 'for', 'an', 'original', 'comedy', 'song']","['a', 'professional', 'track', 'and', 'music_video', 'for', 'an', 'original', 'comedy', 'song']"
819463282,an original short film,"['an', 'original', 'short', 'film']","['an', 'original', 'short_film']"
724737875,"Qualitative Videos von meinem Kabarettprogramm ""Latinakatze Show""","['qualitative', 'videos', 'von', 'meinem', 'kabarettprogramm', 'latinakatze', 'show']","['qualitative', 'videos', 'von', 'meinem', 'kabarettprogramm', 'latinakatze', 'show']"
1518126672,An all-in-one solution for your intelligent office - wherever you are working from.,"['an', 'solution', 'for', 'your', 'intelligent', 'office', 'wherever', 'you', 'are', 'working', 'from']","['an', 'solution', 'for', 'your', 'intelligent', 'office', 'wherever_you', 'are', 'working', 'from']"
536855000,"Pressage 33 tours de mon premier album, Vatic Vintage!
12-inch vinyl pressing of my debut album, Vatic Vintage!","['pressage', 'tours', 'de', 'mon', 'premier', 'album', 'vatic', 'vintage', 'vinyl', 'pressing', 'of', 'my', 'debut', 'album', 'vatic', 'vintage']","['pressage', 'tours', 'de', 'mon', 'premier', 'album', 'vatic', 'vintage', 'vinyl', 'pressing', 'of', 'my_debut', 'album', 'vatic', 'vintage']"
550418318,"First EVER rerelease of WWE Hall of Famer JERRY ""THE KING"" LAWLERS 2 albums from the 70s & 80s.  Remastered on high-quality 180GM vinyl","['first', 'ever', 'rerelease', 'of', 'wwe', 'hall', 'of', 'famer', 'jerry', 'the', 'king', 'lawlers', 'albums', 'from', 'the', 'remastered', 'on', 'vinyl']","['first_ever', 'rerelease', 'of', 'wwe', 'hall', 'of', 'famer', 'jerry', 'the', 'king', 'lawlers', 'albums', 'from', 'the', 'remastered', 'on', 'vinyl']"
1333471278,"The funds generated from this campaign will be used towards performance opportunities, marketing, visual projects, and recording music.","['the', 'funds', 'generated', 'from', 'this', 'campaign', 'will', 'be', 'used', 'towards', 'performance', 'opportunities', 'marketing', 'visual', 'projects', 'and', 'recording', 'music']","['the', 'funds', 'generated', 'from', 'this_campaign', 'will_be', 'used', 'towards', 'performance', 'opportunities', 'marketing', 'visual', 'projects', 'and', 'recording', 'music']"
472625434,I am a singer-songwriter looking to record mix and master my own album need more studio equipment video camera to do music videos,"['i', 'am', 'a', 'looking', 'to', 'record', 'mix', 'and', 'master', 'my', 'own', 'album', 'need', 'more', 'studio', 'equipment', 'video', 'camera', 'to', 'do', 'music', 'videos']","['i_am', 'a', 'looking', 'to', 'record', 'mix', 'and', 'master', 'my_own', 'album', 'need', 'more', 'studio', 'equipment', 'video', 'camera', 'to', 'do', 'music', 'videos']"
2044970805,The R&B Soul Experience BACK for 2022 - Relive & Re-Love R&B Soul Artists of 70s 80s 90s & Today's  music phenomena!,"['the', 'r', 'b', 'soul', 'experience', 'back', 'for', 'relive', 'r', 'b', 'soul', 'artists', 'of', 'today', 'music', 'phenomena']","['the', 'r_b', 'soul', 'experience', 'back', 'for', 'relive', 'r_b', 'soul', 'artists', 'of', 'today', 'music', 'phenomena']"
969394086,"A full-length album, following from the song ""Release""","['a', 'album', 'following', 'from', 'the', 'song', 'release']","['a', 'album', 'following', 'from', 'the', 'song', 'release']"
154865795,An Album based off of our quarantine experience,"['an', 'album', 'based', 'off', 'of', 'our', 'quarantine', 'experience']","['an', 'album', 'based_off', 'of', 'our', 'quarantine', 'experience']"
1197238122,"A unique radio program playing classic hits of the late 80’s and early 90’s R&B, Hip-Hop from the “NEW JACK SWING” era.","['a', 'unique', 'radio', 'program', 'playing', 'classic', 'hits', 'of', 'the', 'late', 's', 'and', 'early', 's', 'r', 'b', 'from', 'the', 'new', 'jack', 'swing', 'era']","['a', 'unique', 'radio', 'program', 'playing', 'classic', 'hits', 'of', 'the', 'late', 's', 'and', 'early', 's', 'r_b', 'from', 'the', 'new', 'jack', 'swing', 'era']"
237672610,Buy the Ticket & Take the ride with The Rap Monster show this summer ! A great online show on 21.08.08 ! This summer feel Good !,"['buy', 'the', 'ticket', 'take', 'the', 'ride', 'with', 'the', 'rap', 'monster', 'show', 'this', 'summer', 'a', 'great', 'online', 'show', 'on', 'this', 'summer', 'feel', 'good']","['buy', 'the', 'ticket', 'take', 'the', 'ride', 'with', 'the', 'rap', 'monster', 'show', 'this', 'summer', 'a', 'great', 'online', 'show', 'on', 'this', 'summer', 'feel', 'good']"
467734109,"Root of Soul: J19th Fest is an immersive, weekend long festival to celebrate African American emancipation and culture.","['root', 'of', 'soul', 'fest', 'is', 'an', 'immersive', 'weekend', 'long', 'festival', 'to', 'celebrate', 'african', 'american', 'emancipation', 'and', 'culture']","['root', 'of', 'soul', 'fest', 'is', 'an', 'immersive', 'weekend', 'long', 'festival', 'to', 'celebrate', 'african', 'american', 'emancipation', 'and', 'culture']"
1936950946,Music has been apart of my life forever and I'm finally in the right place to inspire with it.,"['music', 'has', 'been', 'apart', 'of', 'my', 'life', 'forever', 'and', 'i', 'finally', 'in', 'the', 'right', 'place', 'to', 'inspire', 'with', 'it']","['music', 'has_been', 'apart', 'of', 'my', 'life', 'forever', 'and', 'i', 'finally', 'in', 'the', 'right', 'place', 'to', 'inspire', 'with', 'it']"
2078787656,I am a songwriter who is ready to take my pages of lyrics and turn them into chart topping musical hits.,"['i', 'am', 'a', 'songwriter', 'who', 'is', 'ready', 'to', 'take', 'my', 'pages', 'of', 'lyrics', 'and', 'turn', 'them', 'into', 'chart', 'topping', 'musical', 'hits']","['i_am', 'a', 'songwriter', 'who', 'is', 'ready', 'to', 'take', 'my', 'pages', 'of', 'lyrics', 'and', 'turn', 'them', 'into', 'chart', 'topping', 'musical', 'hits']"
1145550469,"Alex White, a girl in high school who has superpowers that a secret organization wants! We made the movie, so please help us finish it!","['alex', 'white', 'a', 'girl', 'in', 'high', 'school', 'who', 'has', 'superpowers', 'that', 'a', 'secret', 'organization', 'wants', 'we', 'made', 'the', 'movie', 'so', 'please', 'help', 'us', 'finish', 'it']","['alex', 'white', 'a', 'girl', 'in', 'high_school', 'who', 'has', 'superpowers', 'that', 'a', 'secret', 'organization', 'wants', 'we', 'made', 'the', 'movie', 'so', 'please_help', 'us', 'finish', 'it']"
2006478826,"Sound Design, Edit & Grade for a beautiful short film, directed by Natasha Jatania.","['sound', 'design', 'edit', 'grade', 'for', 'a', 'beautiful', 'short', 'film', 'directed', 'by', 'natasha', 'jatania']","['sound', 'design', 'edit', 'grade', 'for', 'a', 'beautiful', 'short_film', 'directed', 'by', 'natasha', 'jatania']"
775866418,This feature film combines true account and fairy tale to tell the story of eight young immigrants in New York City.,"['this', 'feature', 'film', 'combines', 'true', 'account', 'and', 'fairy', 'tale', 'to', 'tell', 'the', 'story', 'of', 'eight', 'young', 'immigrants', 'in', 'new', 'york', 'city']","['this', 'feature_film', 'combines', 'true', 'account', 'and', 'fairy', 'tale', 'to', 'tell', 'the', 'story', 'of', 'eight', 'young', 'immigrants', 'in', 'new_york', 'city']"
733862032,Somos un grupo de estudiantes en busca de la producción de nuestro primer cortometraje oficial. Necesitamos ayuda para su realización.,"['somos', 'un', 'grupo', 'de', 'estudiantes', 'en', 'busca', 'de', 'la', 'producción', 'de', 'nuestro', 'primer', 'cortometraje', 'oficial', 'necesitamos', 'ayuda', 'para', 'su', 'realización']","['somos', 'un', 'grupo', 'de', 'estudiantes', 'en', 'busca', 'de_la', 'producción', 'de', 'nuestro', 'primer', 'cortometraje', 'oficial', 'necesitamos', 'ayuda', 'para', 'su', 'realización']"
1828178753,"To save our theater, we're producing a 20-minute, live-action, movie-musical comedy about the struggles of the COVID-19 pandemic.","['to', 'save', 'our', 'theater', 'we', 'producing', 'a', 'comedy', 'about', 'the', 'struggles', 'of', 'the', 'pandemic']","['to', 'save', 'our', 'theater', 'we', 'producing', 'a', 'comedy_about', 'the', 'struggles', 'of', 'the', 'pandemic']"
1553677651,A new web series about a liberal gay man who unwittingly becomes the adopted father of a rightwing orphaned boy.,"['a', 'new', 'web', 'series', 'about', 'a', 'liberal', 'gay', 'man', 'who', 'unwittingly', 'becomes', 'the', 'adopted', 'father', 'of', 'a', 'rightwing', 'orphaned', 'boy']","['a', 'new', 'web_series', 'about', 'a', 'liberal', 'gay', 'man_who', 'unwittingly', 'becomes', 'the', 'adopted', 'father', 'of', 'a', 'rightwing', 'orphaned', 'boy']"
954483218,A short film about two stoners contemplating the philosophical concepts that come up in their everyday lives.,"['a', 'short', 'film', 'about', 'two', 'stoners', 'contemplating', 'the', 'philosophical', 'concepts', 'that', 'come', 'up', 'in', 'their', 'everyday', 'lives']","['a', 'short_film', 'about', 'two', 'stoners', 'contemplating', 'the', 'philosophical', 'concepts', 'that', 'come', 'up', 'in', 'their', 'everyday', 'lives']"
1202551590,"A short comedy about football, friendship and the French New Wave. Balls will be kicked. Goals will be scored. Rules will be broken.","['a', 'short', 'comedy', 'about', 'football', 'friendship', 'and', 'the', 'french', 'new', 'wave', 'balls', 'will', 'be', 'kicked', 'goals', 'will', 'be', 'scored', 'rules', 'will', 'be', 'broken']","['a', 'short_comedy', 'about', 'football', 'friendship', 'and', 'the', 'french', 'new', 'wave', 'balls', 'will_be', 'kicked', 'goals', 'will_be', 'scored', 'rules', 'will_be', 'broken']"
358591255,A bluray release for The Meowy Chronicles Part 2.,"['a', 'bluray', 'release', 'for', 'the', 'meowy', 'chronicles', 'part']","['a', 'bluray', 'release', 'for', 'the', 'meowy', 'chronicles', 'part']"
949083196,A coming of age feature film about three best friends surviving their last year of high school together,"['a', 'coming', 'of', 'age', 'feature', 'film', 'about', 'three', 'best', 'friends', 'surviving', 'their', 'last', 'year', 'of', 'high', 'school', 'together']","['a', 'coming', 'of', 'age', 'feature_film', 'about', 'three', 'best_friends', 'surviving', 'their', 'last', 'year', 'of', 'high_school', 'together']"
77170288,Two fanboys are on a quest to recover a lost childhood relic after a mysterious girl outbids them to satisfy her father's dying wish.,"['two', 'fanboys', 'are', 'on', 'a', 'quest', 'to', 'recover', 'a', 'lost', 'childhood', 'relic', 'after', 'a', 'mysterious', 'girl', 'outbids', 'them', 'to', 'satisfy', 'her', 'father', 'dying', 'wish']","['two', 'fanboys', 'are', 'on', 'a', 'quest', 'to', 'recover', 'a', 'lost', 'childhood', 'relic', 'after', 'a', 'mysterious', 'girl', 'outbids', 'them', 'to', 'satisfy', 'her', 'father', 'dying', 'wish']"
435472555,Hello everyone! This upcoming summer some friends and I are going into production of a parody film of Avengers Endgame.,"['hello', 'everyone', 'this', 'upcoming', 'summer', 'some', 'friends', 'and', 'i', 'are', 'going', 'into', 'production', 'of', 'a', 'parody', 'film', 'of', 'avengers', 'endgame']","['hello', 'everyone', 'this', 'upcoming', 'summer', 'some', 'friends', 'and', 'i', 'are', 'going', 'into', 'production', 'of', 'a', 'parody', 'film', 'of', 'avengers', 'endgame']"
1183595157,"Funding the creation in Clay of the Greatest Figures Collection, the BEST ever!! 1/18 scale HANDMADE collectible figures.","['funding', 'the', 'creation', 'in', 'clay', 'of', 'the', 'greatest', 'figures', 'collection', 'the', 'best', 'ever', 'scale', 'handmade', 'collectible', 'figures']","['funding', 'the', 'creation', 'in', 'clay', 'of', 'the', 'greatest', 'figures', 'collection', 'the', 'best', 'ever', 'scale', 'handmade', 'collectible', 'figures']"
1484809790,Motivational sticky-notes.,['motivational'],['motivational']
1049757112,"JOIN & HELP Support DopeBoyBluez Mother's Day SouthernSoul Tour May 8 2021 Gibsland, LA #dastranger #sonymusic HELP make this day FUN!!","['join', 'help', 'support', 'dopeboybluez', 'mother', 'day', 'southernsoul', 'tour', 'may', 'gibsland', 'la', 'dastranger', 'sonymusic', 'help', 'make', 'this', 'day', 'fun']","['join', 'help', 'support', 'dopeboybluez', 'mother', 'day', 'southernsoul', 'tour', 'may', 'gibsland', 'la', 'dastranger', 'sonymusic', 'help', 'make', 'this', 'day', 'fun']"
11188291,2EME EP en indé avec un travail créatif visuel plus riche/Create a more creative world around the new independant EP,"['ep', 'en', 'indé', 'avec', 'un', 'travail', 'créatif', 'visuel', 'plus', 'a', 'more', 'creative', 'world', 'around', 'the', 'new', 'independant', 'ep']","['ep', 'en', 'indé', 'avec', 'un', 'travail', 'créatif', 'visuel', 'plus', 'a', 'more', 'creative', 'world', 'around', 'the', 'new', 'independant', 'ep']"
1266108131,Finishing the production of my single 'Stand Up' and shooting an amazing music video for it!,"['finishing', 'the', 'production', 'of', 'my', 'single', 'up', 'and', 'shooting', 'an', 'amazing', 'music', 'video', 'for', 'it']","['finishing', 'the', 'production', 'of', 'my', 'single', 'up', 'and', 'shooting', 'an', 'amazing', 'music_video', 'for', 'it']"
906996515,Creating an album with visuals and live performances,"['creating', 'an', 'album', 'with', 'visuals', 'and', 'live', 'performances']","['creating', 'an', 'album', 'with', 'visuals', 'and', 'live', 'performances']"
1094410782,"I'm creating a music project for the soul, mind, and emotions of people who believe in LOVE.","['i', 'creating', 'a', 'music', 'project', 'for', 'the', 'soul', 'mind', 'and', 'emotions', 'of', 'people', 'who', 'believe', 'in', 'love']","['i', 'creating', 'a', 'music', 'project', 'for', 'the', 'soul', 'mind', 'and', 'emotions', 'of', 'people_who', 'believe', 'in', 'love']"
1587969224,"An original album of soul jazz, danceable R&B music rooted in Love.","['an', 'original', 'album', 'of', 'soul', 'jazz', 'danceable', 'r', 'b', 'music', 'rooted', 'in', 'love']","['an', 'original', 'album', 'of', 'soul', 'jazz', 'danceable', 'r_b', 'music', 'rooted', 'in', 'love']"
1234764485,A series of albums released across 3 volumes. Adrift in Paradise. Adrift in Tokyo. Adrift in Space.,"['a', 'series', 'of', 'albums', 'released', 'across', 'volumes', 'adrift', 'in', 'paradise', 'adrift', 'in', 'tokyo', 'adrift', 'in', 'space']","['a', 'series', 'of', 'albums', 'released', 'across', 'volumes', 'adrift', 'in', 'paradise', 'adrift', 'in', 'tokyo', 'adrift', 'in', 'space']"
1531729446,An album of songs full with good vibes and love to give the listeners some positivity and relaxation during this difficult time.,"['an', 'album', 'of', 'songs', 'full', 'with', 'good', 'vibes', 'and', 'love', 'to', 'give', 'the', 'listeners', 'some', 'positivity', 'and', 'relaxation', 'during', 'this', 'difficult', 'time']","['an', 'album', 'of', 'songs', 'full', 'with', 'good', 'vibes', 'and', 'love', 'to', 'give', 'the', 'listeners', 'some', 'positivity', 'and', 'relaxation', 'during', 'this', 'difficult', 'time']"
726684762,"Internationally acclaimed multi-instrumentalist, vocalist, composer & producer.  Smooth, Lush,  Jazzy, & Minneapolis-Funky","['internationally', 'acclaimed', 'vocalist', 'composer', 'producer', 'smooth', 'lush', 'jazzy']","['internationally', 'acclaimed', 'vocalist', 'composer', 'producer', 'smooth', 'lush', 'jazzy']"
1330184028,"My New song Wavey is not just eye catching but very catchy to listen to, creating good positive vibes. Very uplifting for the Lockdown!","['my', 'new', 'song', 'wavey', 'is', 'not', 'just', 'eye', 'catching', 'but', 'very', 'catchy', 'to', 'listen', 'to', 'creating', 'good', 'positive', 'vibes', 'very', 'uplifting', 'for', 'the', 'lockdown']","['my', 'new', 'song', 'wavey', 'is', 'not', 'just', 'eye', 'catching', 'but', 'very', 'catchy', 'to', 'listen', 'to', 'creating', 'good', 'positive', 'vibes', 'very', 'uplifting', 'for', 'the', 'lockdown']"
365185396,My following is beginning to grow and it's time to release an official project. The recording expenses are high.,"['my', 'following', 'is', 'beginning', 'to', 'grow', 'and', 'it', 'time', 'to', 'release', 'an', 'official', 'project', 'the', 'recording', 'expenses', 'are', 'high']","['my', 'following', 'is', 'beginning', 'to', 'grow', 'and', 'it_time', 'to', 'release', 'an', 'official', 'project', 'the', 'recording', 'expenses', 'are', 'high']"
818054042,"Pre-Order my new Limited Editions - 'Live in Belfast' Album or 12"" Vinyl of ""The Muscle Shoals Sessions' Only 250 copies available.","['my', 'new', 'limited', 'editions', 'in', 'belfast', 'album', 'or', 'vinyl', 'of', 'the', 'muscle', 'shoals', 'sessions', 'only', 'copies', 'available']","['my', 'new', 'limited', 'editions', 'in', 'belfast', 'album', 'or', 'vinyl', 'of', 'the', 'muscle', 'shoals', 'sessions', 'only', 'copies', 'available']"
1810215,"A book of recipes and photos about small homes, their even smaller kitchens, and the people who cook in them.","['a', 'book', 'of', 'recipes', 'and', 'photos', 'about', 'small', 'homes', 'their', 'even', 'smaller', 'kitchens', 'and', 'the', 'people', 'who', 'cook', 'in', 'them']","['a', 'book', 'of', 'recipes', 'and', 'photos', 'about', 'small', 'homes', 'their', 'even', 'smaller', 'kitchens', 'and', 'the', 'people_who', 'cook', 'in', 'them']"
595815554,"Made with Coffee is a hardcover full-color cookbook inspired by Philz Coffee, made for Coffee Lovers, Caffeine Addicts + Foodies alike.","['made', 'with', 'coffee', 'is', 'a', 'hardcover', 'cookbook', 'inspired', 'by', 'philz', 'coffee', 'made', 'for', 'coffee', 'lovers', 'caffeine', 'addicts', 'foodies', 'alike']","['made', 'with', 'coffee', 'is', 'a', 'hardcover', 'cookbook', 'inspired', 'by', 'philz', 'coffee', 'made', 'for', 'coffee', 'lovers', 'caffeine', 'addicts', 'foodies', 'alike']"
295706468,"In Shiraz, traditional and modern family recipes tell a story of inherited love through delicious Persian comfort food","['in', 'shiraz', 'traditional', 'and', 'modern', 'family', 'recipes', 'tell', 'a', 'story', 'of', 'inherited', 'love', 'through', 'delicious', 'persian', 'comfort', 'food']","['in', 'shiraz', 'traditional', 'and', 'modern', 'family', 'recipes', 'tell', 'a', 'story', 'of', 'inherited', 'love', 'through', 'delicious', 'persian', 'comfort', 'food']"
1081382907,"Minoofi Bakery's cookbook full of recipes to entertain your nearest and dearest with. Brunch, Afternoon Tea, Cocktail Hour & Party.","['minoofi', 'bakery', 'cookbook', 'full', 'of', 'recipes', 'to', 'entertain', 'your', 'nearest', 'and', 'dearest', 'with', 'brunch', 'afternoon', 'tea', 'cocktail', 'hour', 'party']","['minoofi', 'bakery', 'cookbook', 'full', 'of', 'recipes', 'to', 'entertain', 'your', 'nearest', 'and', 'dearest', 'with', 'brunch', 'afternoon', 'tea', 'cocktail', 'hour', 'party']"
183328671,"A guide to baking glorious loaves for adventurous bread lovers. Impress your guests, teach your kids & never buy bagged bread again!","['a', 'guide', 'to', 'baking', 'glorious', 'loaves', 'for', 'adventurous', 'bread', 'lovers', 'impress', 'your', 'guests', 'teach', 'your', 'kids', 'never', 'buy', 'bagged', 'bread', 'again']","['a', 'guide', 'to', 'baking', 'glorious', 'loaves', 'for', 'adventurous', 'bread', 'lovers', 'impress', 'your', 'guests', 'teach', 'your', 'kids', 'never', 'buy', 'bagged', 'bread', 'again']"
808916256,"Help create a print version of 40 Days of Green Smoothies! Let's kickstart that green smoothie habit, y'all.","['help', 'create', 'a', 'print', 'version', 'of', 'days', 'of', 'green', 'smoothies', 'let', 'kickstart', 'that', 'green', 'smoothie', 'habit']","['help', 'create', 'a', 'print', 'version', 'of', 'days', 'of', 'green', 'smoothies', 'let', 'kickstart', 'that', 'green', 'smoothie', 'habit']"
1264140817,La historia sobre el despertar sexual de una joven / The story about the sexual awakening of a young woman,"['la', 'historia', 'sobre', 'el', 'despertar', 'sexual', 'de', 'una', 'joven', 'the', 'story', 'about', 'the', 'sexual', 'awakening', 'of', 'a', 'young', 'woman']","['la', 'historia', 'sobre_el', 'despertar', 'sexual', 'de_una', 'joven', 'the', 'story_about', 'the', 'sexual', 'awakening', 'of', 'a', 'young', 'woman']"
54060035,A Six-Episode LGBTQ Comedy Series by Jason T. Gaffney,"['a', 'lgbtq', 'comedy', 'series', 'by', 'jason', 'gaffney']","['a', 'lgbtq', 'comedy', 'series', 'by', 'jason', 'gaffney']"
1258232033,"When Maxwell meets a talking sloth in his dreams, he returns to his original love of songwriting. Duh.","['when', 'maxwell', 'meets', 'a', 'talking', 'sloth', 'in', 'his', 'dreams', 'he', 'returns', 'to', 'his', 'original', 'love', 'of', 'songwriting', 'duh']","['when', 'maxwell', 'meets', 'a', 'talking', 'sloth', 'in', 'his', 'dreams', 'he', 'returns', 'to', 'his', 'original', 'love', 'of', 'songwriting', 'duh']"
1697464832,"An unscripted comedy series made for families with seriously ill children, featuring a hilarious cast of humans and puppets.","['an', 'unscripted', 'comedy', 'series', 'made', 'for', 'families', 'with', 'seriously', 'ill', 'children', 'featuring', 'a', 'hilarious', 'cast', 'of', 'humans', 'and', 'puppets']","['an', 'unscripted', 'comedy', 'series', 'made', 'for', 'families', 'with', 'seriously', 'ill', 'children', 'featuring', 'a', 'hilarious', 'cast', 'of', 'humans', 'and', 'puppets']"
179017851,A collection of rare archive films by Lupino Lane on DVD and Blu-Ray,"['a', 'collection', 'of', 'rare', 'archive', 'films', 'by', 'lupino', 'lane', 'on', 'dvd', 'and']","['a', 'collection', 'of', 'rare', 'archive', 'films', 'by', 'lupino', 'lane', 'on', 'dvd', 'and']"
286244349,A rather unique Football themed Comedy Sketch.,"['a', 'rather', 'unique', 'football', 'themed', 'comedy', 'sketch']","['a', 'rather', 'unique', 'football', 'themed', 'comedy', 'sketch']"
1981564899,"This original series explores modern gender, race, love, sex, and veganism but...through the eyes of a nutter (and his mate).","['this', 'original', 'series', 'explores', 'modern', 'gender', 'race', 'love', 'sex', 'and', 'veganism', 'but', 'through', 'the', 'eyes', 'of', 'a', 'nutter', 'and', 'his', 'mate']","['this', 'original', 'series', 'explores', 'modern', 'gender', 'race', 'love', 'sex', 'and', 'veganism', 'but', 'through', 'the', 'eyes', 'of', 'a', 'nutter', 'and', 'his', 'mate']"
839968567,A comedy about a morally flawed bassist who has to save his ex-bandmates from a sex cult's sacrificial slaughter to the Energy Master.,"['a', 'comedy', 'about', 'a', 'morally', 'flawed', 'bassist', 'who', 'has', 'to', 'save', 'his', 'from', 'a', 'sex', 'cult', 'sacrificial', 'slaughter', 'to', 'the', 'energy', 'master']","['a', 'comedy_about', 'a', 'morally', 'flawed', 'bassist', 'who', 'has', 'to', 'save', 'his', 'from', 'a', 'sex', 'cult', 'sacrificial', 'slaughter', 'to', 'the', 'energy', 'master']"
566227944,"CAR BROS creates a car show unlike anything else, starring the bad boy of the industry Jack Diamond.","['car', 'bros', 'creates', 'a', 'car', 'show', 'unlike', 'anything', 'else', 'starring', 'the', 'bad', 'boy', 'of', 'the', 'industry', 'jack', 'diamond']","['car', 'bros', 'creates', 'a', 'car', 'show', 'unlike', 'anything', 'else', 'starring', 'the', 'bad', 'boy', 'of', 'the', 'industry', 'jack', 'diamond']"
1633878334,Two high school swimmers are confronted by social pressure from their peers when they decide to have sex after an away game.,"['two', 'high', 'school', 'swimmers', 'are', 'confronted', 'by', 'social', 'pressure', 'from', 'their', 'peers', 'when', 'they', 'decide', 'to', 'have', 'sex', 'after', 'an', 'away', 'game']","['two', 'high_school', 'swimmers', 'are', 'confronted', 'by', 'social', 'pressure', 'from', 'their', 'peers', 'when', 'they', 'decide', 'to', 'have', 'sex', 'after', 'an', 'away', 'game']"
1007503914,A comedic web series,"['a', 'comedic', 'web', 'series']","['a', 'comedic', 'web_series']"
1913092219,"A comedy short film following Jerry, a contestant in a baking competition.","['a', 'comedy', 'short', 'film', 'following', 'jerry', 'a', 'contestant', 'in', 'a', 'baking', 'competition']","['a', 'comedy_short', 'film', 'following', 'jerry', 'a', 'contestant', 'in', 'a', 'baking', 'competition']"
1206658245,"Hard enamel pins, prints, sticker and more","['hard', 'enamel', 'pins', 'prints', 'sticker', 'and', 'more']","['hard_enamel', 'pins', 'prints', 'sticker', 'and', 'more']"
